Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Outlet_Sales
13.15,0.038029746,88.6856,2002,,1757.712
12.3,0.037014587,115.1834,2002,,1958.1178
7.825,0.133281968,63.2826,1998,,129.1652
8.71,0.121149472,93.7778,1987,High,1783.6782
19.6,0.094083303,252.2698,1987,High,2790.3678
19.5,0,179.3002,1999,Medium,2328.3026
15.85,0,174.737,2007,,2822.992
,0.035022503,85.1224,1985,Medium,2045.3376
17.6,0.016060186,47.2402,2002,,505.3422
,0.009014978,102.699,1985,Medium,3095.97
6.13,0.102607233,54.0298,2009,Medium,808.947
16.5,0.160624116,143.8128,2007,,2588.6304
17,0.052165855,125.073,1987,High,1108.557
10.5,0,162.421,2002,,1304.968
8.93,0,55.4614,2002,,331.5684
,0.07753654,180.866,1985,Medium,3235.788
16.1,0.024928351,95.141,1987,High,3089.312
,0.08071118,113.1544,1985,Medium,3355.632
5.82,0.080968973,171.379,2009,Medium,2037.348
16.25,0.057485328,126.2046,1999,Medium,1867.569
13.35,0.149669322,180.266,2002,,898.83
,0.024776026,172.3422,1985,Medium,7759.899
,0.041718456,94.5462,1985,Medium,2868.9322
7.865,0.06100886,166.0526,1987,High,3617.9572
6.675,0.041886576,92.1462,1987,High,1203.1006
,0.150341867,83.1276,1985,Medium,1868.2348
17.35,0.020542737,80.5618,1987,High,322.2472
18.85,0.091008572,129.6336,1999,Medium,3195.84
12.65,0.156286566,238.9538,1999,Medium,4086.0146
15.2,0.033735909,110.9912,2009,Medium,1856.2504
,0.078547351,79.3276,1985,Medium,1380.8692
13.65,0.036107198,184.4924,2009,Medium,5182.5872
7.06,0.073480266,58.8904,1998,,58.5904
11.8,0.113234914,186.3924,1987,High,5367.6796
,0.037711338,41.548,1985,Medium,1358.232
9.3,0.016054884,250.2092,2002,,5976.2208
,0.021170542,117.6124,1985,Medium,2251.7356
13.6,0.117537563,195.4136,1987,High,5443.5808
19.5,0.01430324,57.2614,2002,,1547.3192
19.35,0.137697119,47.1034,1998,,145.8102
,0.047008497,112.0202,1985,Medium,5063.409
13.1,0,178.9318,1999,Medium,3067.3406
6.13,0.076855207,59.3536,1999,Medium,1470.0864
9.8,0.024482644,116.2492,2009,Medium,2896.23
,0,154.6314,1985,Medium,6515.5188
7.42,0.020474913,248.4092,2009,Medium,996.0368
9,0.079794329,80.1644,2007,,1178.466
6.36,0.00597362,164.5526,1987,High,2137.8838
17.7,0.146973462,184.1292,1998,,547.2876
16.5,0.07376631,208.5638,1987,High,2691.8294
,0.049349121,108.6912,1985,Medium,3057.3536
,0.058142797,162.1552,1985,Medium,3086.6488
13.65,0.04929502,150.505,1999,Medium,2696.49
20.35,0.054362695,117.9466,2007,,1649.8524
20.2,0.110356797,62.051,1998,,126.502
8.05,0.164542555,112.2518,1987,High,1707.777
7.365,0.160292264,94.712,2002,,932.12
12.5,0.112859454,118.344,2007,,2157.192
,0.073055148,33.7216,1985,Medium,1280.9992
6.235,0.119345629,261.991,2007,,2366.919
12.35,0.072334667,49.1692,1987,High,886.8456
6.75,0.108148913,95.6752,1987,High,958.752
16.75,0.07585337,36.8532,1999,Medium,1150.5024
19.35,0.062655235,163.3184,2002,,2641.8944
19.85,0.020961192,62.0194,2009,Medium,619.194
,0.018838681,62.9536,1985,Medium,2266.3832
16.75,0.129086113,89.4856,1999,Medium,1054.6272
15.2,0.113125627,38.6848,2002,,1155.8288
13,0.070699313,65.7484,2007,,1174.4712
5.86,0.151467821,154.1314,2009,Medium,3412.8908
11.395,0.03616416,150.1708,1998,,300.9416
20.85,0.062606583,192.2478,1998,,387.4956
,0.0704378,112.886,1985,Medium,2942.836
5.035,0.079844043,226.3036,1987,High,4098.6648
11.15,0.120139206,45.0744,1999,Medium,452.744
6.38,0.032028115,178.3344,2009,Medium,3211.8192
15.7,0.122657336,110.1544,1999,Medium,1565.9616
13,0.070588037,65.9484,2009,Medium,1043.9744
,0.073024401,121.844,1985,Medium,3115.944
13.5,0.159587755,145.3102,1987,High,729.051
8.895,0.088821765,125.173,2007,,2956.152
16.2,0.128682722,178.437,2002,,1058.622
,0.109459733,84.1592,1985,Medium,1320.9472
15.1,0.096644015,131.9942,2007,,3047.3666
10.8,0.048339408,41.5138,2009,Medium,446.7518
20,0.08165845,35.019,2009,Medium,585.904
14.3,0.04975339,210.3586,1999,Medium,6331.758
10.1,0.030379382,153.4656,2007,,1853.5872
9.5,0,32.89,1998,,33.29
20.75,0.025272781,146.6734,2007,,445.4202
12.1,0.019314961,164.6526,1998,,657.8104
20.6,0.071282168,74.4696,2009,Medium,223.7088
20.6,0.082935004,119.5756,1987,High,2665.8632
15.35,0.161350176,196.6768,1998,,591.2304
5.46,0.106968096,142.6786,1987,High,2311.6576
9.395,0.159582185,224.772,1999,Medium,7017.532
7.445,0.037690731,73.3354,1999,Medium,451.4124
15.5,0.026409147,102.1332,2009,Medium,615.1992
19.85,0.064367627,126.1704,1987,High,876.1928
10.5,0.048115543,159.0946,2002,,4102.6596
,0.13093275,86.9198,1985,Medium,1569.9564
10.3,0.098464979,188.653,1998,,189.753
20.85,0.037372847,192.7478,1987,High,3099.9648
13.35,0.032230526,61.4194,1999,Medium,743.0328
21.25,0.019502354,120.8756,2009,Medium,3150.5656
,0.065577449,181.766,1985,Medium,7370.406
6.655,0.016944719,209.2586,1987,High,2954.8204
13.65,0.065576228,47.7402,1987,High,643.1628
13.6,0.010008699,176.737,1999,Medium,4940.236
10.895,0.064621927,196.6794,1987,High,1170.4764
19.7,0.018126724,101.799,2007,,1135.189
8.1,0,211.8902,2009,Medium,3823.0236
21,0.049263979,195.0478,1987,High,1549.9824
13.65,0.021343732,58.3588,1998,,114.5176
,0.110681931,63.2826,1985,Medium,1033.3216
,0.061955439,145.1418,1985,Medium,4561.3958
,0.076483451,163.1236,1985,Medium,2416.854
13.15,0.024701262,176.8686,2002,,2133.2232
15.25,0.02671821,85.2198,2009,Medium,1482.7366
19.35,0.016597651,121.5098,1987,High,2892.2352
,0.0514111,33.0558,1985,Medium,984.7182
17.75,0.112985849,185.424,1998,,745.696
9.5,0,110.4228,2007,,1547.3192
11.65,0.175033524,55.5298,2007,,647.1576
21.1,0.020760673,128.7994,2002,,1798.9916
7.865,0.061405051,166.3526,2007,,1973.4312
,0.029380407,114.715,1985,Medium,1864.24
16.25,0.025715562,168.1474,1987,High,1516.0266
12.15,0.065026434,253.704,2007,,5060.08
10.5,0.066315023,78.296,2002,,2157.192
12.8,0.023664054,226.0404,2007,,5400.9696
,0.154627247,177.637,1985,Medium,5469.547
4.61,0.205294827,172.8396,1998,,174.4396
7,0.152261999,105.728,2007,,1278.336
9.3,0.174621343,104.2964,1999,Medium,1998.7316
11.6,0.038597077,57.9272,2002,,615.1992
16.75,0.029799965,39.1822,2002,,314.2576
12.15,0.011314423,122.973,1998,,123.173
14.7,0.072410764,48.2034,1999,Medium,1020.6714
7.39,0.093307713,250.9066,2007,,1506.0396
20.75,0.105994654,150.5682,1998,,762.341
9.3,0.067055339,184.2292,2009,Medium,1277.0044
,0.043810028,181.395,1985,Medium,6042.135
7.68,0.118672537,192.2162,1998,,384.8324
10.195,0.126897925,110.6886,2009,Medium,1223.0746
9.3,0.014076503,200.0084,2009,Medium,2182.4924
16,0.090153756,143.2154,2002,,1418.154
19.2,0.182501773,239.2196,1987,High,5061.4116
,0.058446424,172.1422,1985,Medium,5518.1504
,0.15528831,241.7538,1985,Medium,9133.4444
6.095,0.0816559,143.3154,2007,,2836.308
8.21,0.010755465,150.8392,1987,High,2982.784
17.7,0.050111641,165.9816,1998,,167.7816
5.695,0.065960909,259.2646,2007,,9275.9256
,0.039055756,152.3366,1985,Medium,2115.9124
,0.049395242,80.3644,1985,Medium,1885.5456
8.185,0.038789271,115.6808,1999,Medium,703.0848
18.2,0.012659235,140.718,2009,Medium,2656.542
14.5,0.061934991,154.4998,1987,High,1691.7978
9.5,0.104421237,80.196,1987,High,2157.192
19.85,0.053980686,196.8768,1987,High,2561.9984
8.655,0.088121336,119.7756,1987,High,2059.9852
,0.034584356,248.375,1985,Medium,10236.675
8.39,0.024304264,114.0176,2009,Medium,1488.7288
11.65,0.040144377,228.9694,2007,,6622.7126
,0.079243005,65.8826,1985,Medium,1614.565
18.2,0.161355122,38.319,1987,High,585.904
,0.02748331,169.379,1985,Medium,5602.707
10.85,0.028738058,117.1808,2002,,703.0848
17.25,0.073135768,77.2986,2009,Medium,1012.6818
13.65,0.081096613,261.2936,2007,,3131.9232
12.15,0.063430788,65.4826,1998,,258.3304
13.1,0.037549969,176.1054,1987,High,4027.4242
13.6,0.016726506,176.037,1998,,352.874
20.1,0.054565932,152.2366,2002,,2418.1856
8.42,0.112728355,65.8168,2009,Medium,830.9184
9.5,0.104933928,78.796,2009,Medium,1198.44
12.5,0.12341737,86.0198,1998,,87.2198
,0.01612717,189.3556,1985,Medium,2253.0672
6.635,0.077145553,39.8506,1998,,75.9012
20.2,0.039215075,157.663,1987,High,2190.482
14.1,0.089859642,140.2496,2002,,1693.7952
15.15,0.066121873,145.676,1987,High,3661.9
13.65,0.026643448,37.9532,1999,Medium,862.8768
,0.073879939,94.0462,1985,Medium,1850.924
,0.08139146,177.837,1985,Medium,6351.732
,0.005448005,102.1016,1985,Medium,3542.056
12.15,0.028714747,151.9708,2009,Medium,3611.2992
,0.122058364,172.8396,1985,Medium,7152.0236
13.5,0.125528734,262.191,2002,,6048.793
17.5,0.007555176,145.9102,2002,,2187.153
9.695,0.029632784,159.692,2002,,958.752
9.195,0.064376263,83.1566,2007,,1099.2358
,0.147663025,106.028,1985,Medium,1810.976
10.195,0.107834541,146.5076,2009,Medium,1330.2684
16.1,0.063278652,182.1318,1987,High,2345.6134
13.3,0.063664998,151.6708,1999,Medium,3912.2408
12.85,0.122221269,45.9428,2009,Medium,1274.3412
11.5,0.014944614,171.808,2007,,5712.564
14.65,0.171281641,54.0614,2007,,1160.4894
8.895,0,42.0138,2009,Medium,568.5932
15.7,0.075661985,181.366,1998,,179.766
16.75,0.126765903,35.7532,1998,,143.8128
8.05,0.078522357,257.1646,1999,Medium,6183.9504
13.5,0.05510153,37.0874,2002,,952.7598
20,0.081492092,35.519,2002,,1025.332
17.25,0.072952298,76.0986,1999,Medium,623.1888
18,0.047645037,172.6422,2007,,2931.5174
,0.122242847,207.5638,1985,Medium,4555.4036
16,0.076975118,46.2086,1999,Medium,490.6946
4.59,0.070890602,111.686,1999,Medium,1584.604
11.85,0.132560174,97.2726,1987,High,782.9808
,0.044767032,173.7054,1985,Medium,5778.4782
,0.007962273,174.0422,1985,Medium,5173.266
18.2,0.058799705,220.7456,2007,,4420.912
7.825,0.186445212,255.5698,2002,,1522.0188
8.895,0.125222705,113.3544,2009,Medium,1006.6896
18.5,0.062609071,148.6418,2007,,1765.7016
14.85,0.009930514,157.463,1987,High,2503.408
,0.099428487,187.8898,1985,Medium,7296.5022
15.6,0,111.9518,1999,Medium,2163.1842
11,0.106051405,124.4046,2002,,2241.0828
,0.04016342,181.166,1985,Medium,3415.554
17.5,0.026925385,264.391,2002,,5259.82
,0.020614212,126.4046,1985,Medium,5353.6978
,0.050692386,125.6678,1985,Medium,4832.3764
18,0.008589133,81.0618,2007,,1450.1124
16.1,0.023673342,189.0846,2009,Medium,5350.3688
7.475,0.075881475,155.2656,2002,,2934.8464
16.5,0.061330521,178.7318,1998,,360.8636
11.35,0.030869612,49.8008,2002,,708.4112
18.7,0.057654132,83.1566,2002,,1606.5754
8.645,0.143713508,96.641,2002,,868.869
17.1,0.032812669,147.1392,2007,,2237.088
,0.099747488,75.2328,1985,Medium,1544.656
,0,242.9854,1985,Medium,6767.1912
15.25,0.089742065,213.7192,1987,High,1078.596
10.5,0.011351778,236.5248,2007,,4029.4216
5.82,0.081096613,170.379,2007,,1018.674
5.5,0,103.1016,2002,,2024.032
18.35,0.148938624,191.9504,1998,,767.0016
19,0,211.0244,1998,,1482.0708
6.71,0.029535852,67.5142,1987,High,593.2278
10.3,0.011143599,88.254,1999,Medium,1125.202
18.35,0.014045832,222.7746,1999,Medium,1570.6222
10.5,0.026520107,144.8128,2007,,2157.192
20.75,0.083736551,178.7318,1999,Medium,3428.2042
,0.059557164,263.7226,1985,Medium,6872.3876
9.895,0.028837829,117.8492,2009,Medium,1506.0396
11.1,0.176069023,156.7604,1987,High,1901.5248
14,0.105573769,143.9812,2009,Medium,1139.8496
,0.030657949,50.5008,1985,Medium,1012.016
9.395,0.172042892,139.9838,2007,,1966.7732
,0.064052392,256.1646,1985,Medium,7472.2734
,0.034531702,142.2496,1985,Medium,2399.5432
6.13,0.028365524,110.0912,1999,Medium,1637.868
,0.01401884,178.1344,1985,Medium,3747.1224
15.25,0.044539371,85.3198,1998,,261.6594
13.5,0,179.9976,1987,High,4889.6352
10.8,0,72.338,1999,Medium,805.618
19.35,0.040154087,164.6868,2007,,1146.5076
,0.009364957,74.238,1985,Medium,1171.808
11.5,0.037539164,106.9254,1987,High,3038.7112
9.8,0.026992588,127.302,2007,,2277.036
7.475,0.076156245,156.4656,2007,,2008.0528
9.8,0.026192765,215.685,2009,Medium,649.155
,0.058542509,188.353,1985,Medium,4364.319
14.75,0.089686322,115.3518,2009,Medium,1821.6288
5.5,0.047364617,100.0016,2007,,708.4112
14.85,0.009979271,155.763,2009,Medium,3129.26
7.565,0.054863459,58.393,2009,Medium,509.337
18.25,0.075620262,123.8046,2007,,3486.1288
9.6,0.02236923,104.799,2009,Medium,1341.587
10.1,0.032283676,52.2008,2007,,759.012
16.25,0.087668236,94.941,2007,,1737.738
15.5,0.026355345,100.8332,2002,,1537.998
7.59,0.145631695,172.808,2009,Medium,2250.404
,0.029793955,167.2816,1985,Medium,5704.5744
11.1,0.033160417,119.6124,1999,Medium,2251.7356
,0.035574413,131.4284,1985,Medium,5404.9644
11.8,0.025966531,102.2674,1999,Medium,2444.8176
13.65,0.025899245,81.1302,1987,High,792.302
8.365,0.039906377,191.3188,1999,Medium,1713.7692
20.7,0.079419755,99.8042,1999,Medium,1488.063
18,0.073490977,157.3972,2009,Medium,778.986
9.695,0.070843019,177.7344,2007,,1605.9096
6.42,0.053688479,178.3002,2009,Medium,2328.3026
10.6,0.056911107,233.9642,2002,,3717.8272
5.03,0.014472516,122.0756,1998,,121.1756
7.825,0.150319469,156.9288,2002,,1571.288
,0.032750291,112.1518,1985,Medium,5351.0346
17.7,0.016622448,50.2034,1999,Medium,1166.4816
8.235,0.014482153,182.295,1999,Medium,3661.9
11.6,0,141.6154,2002,,3829.0158
17.2,0.025205909,149.1418,1999,Medium,1177.1344
11,0.037971697,38.948,2002,,519.324
19.6,0.039544237,163.6526,1987,High,1151.1682
8.02,0.111613921,152.6998,1999,Medium,3383.5956
5.365,0.140524691,172.7764,2002,,2233.0932
11.35,0.045073782,101.9016,2002,,2631.2416
17.25,0.113694957,253.4724,1999,Medium,6040.1376
11.8,0.07665661,32.3558,1987,High,169.779
15.35,0.035204319,122.873,1999,Medium,2832.979
10,0.089333332,145.6102,2002,,2624.5836
19.2,0,153.3314,2007,,3257.7594
18.6,0.080956792,95.2436,2007,,1796.3284
18.5,0.03391645,130.9284,1987,High,1713.7692
14.8,0.044840933,78.367,1987,High,918.804
14,0.029843736,143.9786,2009,Medium,866.8716
10.8,0.061446997,150.4024,2007,,2884.2456
14.65,0.011180713,53.8614,1987,High,221.0456
,0.038822077,147.7418,1985,Medium,1618.5598
6.65,0.053397989,149.3734,2002,,296.9468
6.59,0.043828293,121.4098,1998,,241.0196
7.56,0.064030636,154.463,2009,Medium,2503.408
20.25,0.14781046,234.8616,1987,High,2812.3392
20.6,0.071136948,76.3696,2002,,372.848
6.575,0.07566089,145.4444,2002,,2612.5992
19.7,0.16102755,254.1014,2002,,4845.0266
13.5,0.029893094,81.096,1998,,159.792
6.28,0.027761289,85.8198,2002,,872.198
16.35,0.068219025,198.9426,2002,,3559.3668
10,0.021468792,251.675,2002,,4244.475
,0.163882129,113.2518,1985,Medium,3415.554
7.535,0.082250143,118.344,2007,,3115.944
4.92,0.046026479,196.5084,1999,Medium,3769.7596
18.5,0.052149675,118.3124,1999,Medium,1540.6612
11.6,0.040911824,142.3154,1987,High,2552.6772
17.35,0.056235142,102.0016,2007,,1619.2256
16.7,0.062170334,60.9562,2002,,829.5868
10.895,0.032427039,147.7102,1987,High,1166.4816
18.35,0.099309997,91.4462,2002,,1665.8316
18.75,0.05310896,193.6504,2007,,2876.256
9.3,0.044843161,246.1802,2009,Medium,2702.4822
16.75,0.08165147,258.3988,2009,Medium,1541.9928
,0.028723187,131.831,1985,Medium,3635.268
10.895,0.020994339,255.6672,2002,,4346.3424
16.85,0.026561057,93.712,1999,Medium,466.06
20,0.100262068,169.6132,1998,,169.1132
16,0.057012606,225.0404,1987,High,5851.0504
16,0.041009558,141.2496,1999,Medium,2681.8424
8.93,0.028578012,152.234,2007,,3828.35
9.6,0,101.699,1999,Medium,2373.577
,0.045088724,39.7138,1985,Medium,1096.5726
,0.018757586,96.9384,1985,Medium,2167.8448
9.8,0.056500895,85.8908,2002,,1845.5976
9.6,0.024576875,186.6214,2009,Medium,1884.214
7.945,0.015908485,161.421,2002,,3425.541
7.475,0.075845634,156.0656,1999,Medium,1853.5872
14.85,0.098803088,169.7474,2009,Medium,673.7896
16.6,0.227189581,173.9422,1998,,172.4422
10.5,0.041459804,39.2164,1999,Medium,540.6296
8.63,0.032882271,113.5518,1987,High,2732.4432
21,0.049583899,193.8478,2007,,1162.4868
13.15,0.022924552,157.892,2007,,1917.504
17.7,0.040897932,82.6276,1987,High,731.0484
12.1,0.011604894,166.0526,2007,,1480.0734
9.31,0.038169783,64.551,2007,,1581.275
,0.062109174,223.7062,1985,Medium,4965.5364
6.92,0.038671588,64.2852,2007,,438.0964
13.65,0.077169841,55.593,1987,High,282.965
16,0.041028937,142.6496,2002,,1834.9448
16.35,0.013387211,105.628,1999,Medium,1065.28
,0.017936715,93.7094,1985,Medium,4189.2136
4.88,0.223440258,52.2298,1998,,161.7894
6.965,0,159.6604,2002,,3327.6684
16,0.060942632,225.6404,1999,Medium,2925.5252
9.3,0.042930789,88.5172,1987,High,1427.4752
9.695,0.047697859,244.6144,2007,,2695.1584
17.25,0.10764721,39.3822,2007,,314.2576
12.6,0.082921642,175.2054,2002,,3502.108
13.1,0.075515154,167.2158,1987,High,3008.0844
17.85,0.04679836,123.8388,2009,Medium,866.8716
18.5,0.034013539,133.2284,2002,,2768.3964
20.25,0.022921735,240.7538,1987,High,3364.9532
10.3,0.030616757,112.7176,1999,Medium,343.5528
17.85,0.06575528,151.505,1987,High,2546.685
7.21,0.144856342,100.5332,1999,Medium,1127.8652
16.1,0.267352587,34.9558,1998,,67.9116
,0.130867413,150.8024,1985,Medium,4402.2696
,0.123449671,89.7488,1985,Medium,1901.5248
10,0.037918142,129.6994,2009,Medium,1413.4934
18.6,0.047964395,185.0898,1999,Medium,2993.4368
16.75,0.105018817,155.263,1999,Medium,1721.093
9,0.143870574,169.4816,1998,,503.3448
6.42,0.053553794,178.6002,1999,Medium,3582.004
16.75,0.075889215,37.6532,2002,,575.2512
17.5,0,258.3304,1987,High,3358.2952
12.3,0.106238768,176.1396,1987,High,3663.2316
17,0.055545797,220.5114,2002,,5321.0736
,0.019386057,194.5794,1985,Medium,3511.4292
19.6,0.094694278,254.9698,2007,,2536.698
14.5,0.019554705,162.421,2009,Medium,1957.452
19.35,0.033060937,172.4738,1987,High,1911.5118
9.195,0.078181964,106.7596,1999,Medium,4098.6648
16.25,0,90.2804,2009,Medium,1653.8472
20.7,0.100583009,123.5388,2009,Medium,1981.4208
20,0.136124989,38.319,1998,,146.476
,0.021353642,122.1098,1985,Medium,3374.2744
11.8,0.113559058,184.2924,2002,,1850.924
19.1,0.038641968,212.1586,2002,,5909.6408
15.5,0.157246634,145.6418,2002,,2207.127
15.6,0,111.8544,2009,Medium,1454.1072
18.85,0.141524348,168.4132,1987,High,2874.9244
6.865,0.035895934,244.4486,1999,Medium,6353.0636
11.65,0.039980644,227.3694,1999,Medium,4567.388
20.5,0,90.883,1998,,89.883
10.895,0.009636821,121.873,1999,Medium,2463.46
7.3,0.086266286,147.2076,1999,Medium,1921.4988
11.1,0.033081389,116.5124,1987,High,1066.6116
7.06,0.043989429,60.2904,2002,,644.4944
9.5,0.074496043,251.9724,2002,,2516.724
17.6,0.039189221,97.341,1987,High,965.41
11.8,0.115819014,198.3084,2007,,4563.3932
9.695,0.129008866,226.9404,2007,,2700.4848
16.5,0.160371305,143.9128,2009,Medium,1581.9408
,0.085392428,226.7694,1985,Medium,6165.9738
14.35,0.091098018,233.5984,2002,,1853.5872
13.6,0.117874024,193.6136,2002,,4471.5128
16.1,0.063689583,181.9318,2007,,5954.2494
18.25,0.184041545,110.157,2009,Medium,1867.569
12.15,0.13283066,190.6872,2007,,2269.0464
15.35,0.020441939,216.4508,2007,,5426.27
,0.037712875,64.4826,1985,Medium,2518.7214
15.35,0.013840784,65.2168,2002,,958.752
18.25,0.060198496,162.9526,1987,High,1151.1682
9.27,0.061883353,147.905,1999,Medium,1647.855
,0.052085615,242.8512,1985,Medium,5816.4288
12.8,0.039385992,224.8404,1998,,1575.2828
15,0.064241345,45.206,1999,Medium,792.302
12.5,0.006759519,42.8112,1987,High,639.168
17.35,0.167243769,176.2712,1987,High,2988.1104
7.975,0.01469075,84.725,2009,Medium,1747.725
10.5,0.013551445,142.0154,2009,Medium,2410.8618
,0.105085956,82.3908,1985,Medium,3691.1952
12.35,0.038718195,110.657,2007,,2087.283
10.195,0.075291577,119.1808,1998,,351.5424
18.5,0,148.7418,2002,,2501.4106
11.5,0,119.5124,2009,Medium,829.5868
12.5,0.082085787,92.2488,2009,Medium,1358.232
,0.095931002,198.5768,1985,Medium,6897.688
10.695,0.011448629,72.9038,2002,,1034.6532
17.6,0.049167388,114.9176,2002,,1946.7992
,0.079046992,39.8506,1985,Medium,1480.0734
6.215,0.049580407,227.4062,1987,High,5191.2426
11.65,0.033926852,111.586,2002,,3395.58
7.42,0.021617397,185.0582,2002,,5201.2296
20,0.0814536,36.819,1999,Medium,768.999
17.75,0.07607772,112.4544,1999,Medium,2348.9424
15.35,0,193.0504,1999,Medium,2492.7552
6.13,0.076891526,61.5536,2002,,796.2968
9.695,0.128543405,226.5404,2002,,4500.808
,0.066406853,259.7962,1985,Medium,5697.9164
15.85,0.007140468,40.848,1987,High,679.116
19.85,0.020858779,62.8194,1987,High,928.791
4.61,0.123346085,172.5396,2007,,3663.2316
,0.067128641,242.8486,1985,Medium,3420.8804
18.85,0.042736348,255.933,2002,,3844.995
,0.172629683,148.4708,1985,Medium,3761.77
7.405,0,205.7296,2007,,4570.0512
15.7,0.03079807,252.9724,2007,,3020.0688
6.65,0.053591345,149.7734,2007,,2375.5744
10.6,0.035163639,84.4224,1987,High,852.224
12.15,0.062640143,36.6532,2007,,251.6724
